"lat","long","causalties","date","name","desc"
"50.2497","3.63833","375 wounded, 122 killed","1918","Capture of Le Quesnoy","The Capture of Le Quesnoy was an engagement of the First World War that took place on 4 November 1918 as part of the Battle of the Sambre. Elements of the New Zealand Division scaled the fortified walls of the French town of Le Quesnoy and captured it from elements of the defending German 22nd Division. Beginning at 5:30 am, the New Zealand Rifle Brigade advanced from its starting positions east of the town, aiming to surround it and link up on the far side. By late morning, this had been achieved and other elements of the New Zealand Division moved further west into the Mormal Forest, leaving the Rifle Brigade to capture the town itself. After mopping up outlying outposts, the New Zealanders moved up to the ramparts of the town, but were held back by machine-gun fire. Late in the afternoon, a scouting party located an unguarded section of the walls and the brigade's 4th Battalion managed to climb the ramparts and move into the town, quickly seizing it. The capture of Le Quesnoy was the last major engagement of the war for the New Zealanders."
"50.9167","2.91667","20â€“25 September: 1,236, 26 September: 499","1917","Capture of Wurst Farm","The Capture of Wurst Farm was an attack by the British 58th (2/1st London) Division against the German 36th Division on 20 September 1917, near Ypres, Belgium, during the Battle of the Menin Road Ridge, part of the Third Battle of Ypres (Battle of Passchendaele). Wurst Farm was at the lower end of Gravenstafel Ridge and several British attacks in the area since 31 July had been repulsed by the Germans. The British began a desultory bombardment on 31 August and the shelling became intense from 13 September, to soften the German defences, except in the area of the Fifth Army (General Hubert Gough), where the slow bombardment continued until 24 hours before zero hour, when a surprise hurricane bombardment was to be fired. XVIII Corps (Lieutenant-General Ivor Maxse) of the Fifth Army was to advance onto the Gravenstafel Spur, an area held by the German 36th Division since 8 September. The 58th (2/1st London) Division (Major-General Hew Dalrymple Fanshawe) was to conduct the attack, between the 55th (West Lancashire) Division on the right flank and the 51st (Highland) Division on the left. The 58th (2/1st London) Division objective was 1,000 yd (910 m) ahead, among German strongpoints on Wurst Farm Ridge, at the west end of Gravenstafel Spur. The right-hand brigade made a decoy attack and the left-hand brigade attacked from the left flank, concealed by mist. The feint captured Winnipeg crossroads as the main attack by three battalions one behind the other, advanced from Vancouver Farm, Keerselaere and took Hubner Farm. The two following battalions leap-frogged the leading battalion and turned right, half-way up the spur to reach Wurst Farm, keeping well up to the creeping barrage. The British took 301 prisoners and fifty machine-guns, then established outposts to the left, overlooking the Stroombeek valley. Late in the afternoon, a counter-attack by the to recover the Wilhelmstellung on the XVIII Corps front was routed, with up to 50 percent casualties in some battalions. The 58th (2/1st London) Division ascribed their success to excellent training, a good creeping barrage and smoke shell, which had thickened the mist and blinded the German defenders; gas shell barrages on the German reinforcement routes had depressed German morale. On 26 September, the 58th (2/1st London) Division advanced further up the ridge."
"50.9003","3.02111","4,500, 15, 4,685","1918","Fifth Battle of Ypres","The Fifth Battle of Ypres, also called the Advance in Flanders and the Battle of the Peaks of Flanders (French: Bataille des CrÃªtes de Flandres) is an informal name used to identify a series of World War I battles in northern France and southern Belgium (Flanders) from late September to October 1918."
"49.1844","4.54417","93,432","1914","First Battle of Champagne","The First Battle of Champagne (French: 1Ã¨re Bataille de Champagne) was fought from 20 December 1914 â€“ 17 March 1915 in World War I in the Champagne region of France and was the second offensive by the Allies against the German Empire since mobile warfare had ended after the First Battle of Ypres in Flanders (19 October â€“ 22 November 1914). The battle was fought by the French Fourth Army and the German 3rd Army. The offensive was part of a French strategy to attack the Noyon Salient, a large bulge in the new Western Front, which ran from Switzerland to the North Sea. The First Battle of Artois began on the northern flank of the salient on 17 December and the offensive against the southern flank in Champagne began three days later."
"50.8641","2.8956","*50,000â€“85,000, *21,562, *58,155","1914","First Battle of Ypres","The First Battle of Ypres (French: PremiÃ¨re Bataille des Flandres; German: Erste Flandernschlacht 19 October â€“ 22 November 1914) was a battle of the First World War, fought on the Western Front around Ypres, in West Flanders, Belgium. The battle was part of the First Battle of Flanders, in which German, French, Belgian armies and the British Expeditionary Force (BEF) fought from Arras in France to Nieuwpoort (Nieuport) on the Belgian coast, from 10 October to mid-November. The battles at Ypres began at the end of the Race to the Sea, reciprocal attempts by the German and Franco-British armies to advance past the northern flank of their opponents. North of Ypres, the fighting continued in the Battle of the Yser (16â€“31 October), between the German 4th Army, the Belgian army and French marines. The fighting has been divided into five stages, an encounter battle from 19 to 21 October, the Battle of Langemarck from 21 to 24 October, the battles at La BassÃ©e and ArmentiÃ¨res to 2 November, coincident with more Allied attacks at Ypres and the Battle of Gheluvelt (29â€“31 October), a fourth phase with the last big German offensive, which culminated at the Battle of Nonne Bosschen on 11 November, then local operations which faded out in late November. Brigadier-General James Edmonds, the British official historian, wrote in the History of the Great War, that the II Corps battle at La BassÃ©e could be taken as separate but that the battles from ArmentiÃ¨res to Messines and Ypres, were better understood as one battle in two parts, an offensive by III Corps and the Cavalry Corps from 12 to 18 October against which the Germans retired and an offensive by the German 6th Army and 4th Army from 19 October to 2 November, which from 30 October, took place mainly north of the Lys, when the battles of ArmentiÃ¨res and Messines merged with the Battles of Ypres. Attacks by the BEF (Field Marshal Sir John French) the Belgians and the French Eighth Army in Belgium made little progress beyond Ypres. The German 4th and 6th Armies took small amounts of ground, at great cost to both sides, during the Battle of the Yser and further south at Ypres. General Erich von Falkenhayn, head of the Oberste Heeresleitung (OHL, the German General Staff), then tried a limited offensive to capture Ypres and Mont Kemmel (Kemmelberg), from 19 October to 22 November. Neither side had moved forces to Flanders fast enough to obtain a decisive victory and by November both sides were exhausted. The armies were short of ammunition, suffering from low morale and some infantry units refused orders. The autumn battles in Flanders had become static, attrition operations, unlike the battles of manoeuvre in the summer. French, British and Belgian troops in improvised field defences, repulsed German attacks for four weeks. From 21 to 23 October, German reservists had made mass attacks at Langemarck (Langemark), with losses of up to 70 percent, to little effect. Warfare between mass armies, equipped with the weapons of the Industrial Revolution and its later developments, proved to be indecisive, because field fortifications neutralised many classes of offensive weapon. The defensive firepower of artillery and machine guns dominated the battlefield and the ability of the armies to supply themselves and replace casualties prolonged battles for weeks. Thirty-four German divisions fought in the Flanders battles, against twelve French, nine British and six Belgian divisions, along with marines and dismounted cavalry. Over the winter, Falkenhayn reconsidered Germany strategy because Vernichtungsstrategie and the imposition of a dictated peace on France and Russia had exceeded German resources. Falkenhayn devised a new strategy to detach either Russia or France from the Allied coalition through diplomacy as well as military action. A strategy of attrition (Ermattungsstrategie) would make the cost of the war too great for the Allies, until one dropped out and made a separate peace. The remaining belligerents would have to negotiate or face the Germans concentrated on the remaining front, which would be sufficient for Germany to inflict a decisive defeat."
"49.4333","3.66667","13,541 killed or wounded, 250,000 killed or wounded","1914","First Battle of the Aisne","The First Battle of the Aisne (French: 1re Bataille de l'Aisne) was the Allied follow-up offensive against the right wing of the German First Army (led by Alexander von Kluck) and the Second Army (led by Karl von BÃ¼low) as they retreated after the First Battle of the Marne earlier in September 1914. The Advance to the Aisne (6 September â€“ 1 October) consisted of the Battle of the Marne (7â€“10 September) and the Battle of the Aisne (12â€“15 September)."
"49.0167","3.38333","37,000 casualties, including 1,700 dead, 227,000 casualties (31,376 killed from 5-12 September)","1914","First Battle of the Marne","The First Battle of the Marne was a battle of the First World War fought from 5 to 12 September 1914. It was fought in a collection of skirmishes around the Marne River Valley. It resulted in an Entente victory against the German armies in the west. The battle was the culmination of the Retreat from Mons and pursuit of the Franco-British armies which followed the Battle of the Frontiers in August and reached the eastern outskirts of Paris. Field Marshal Sir John French, commander of the British Expeditionary Force (BEF), began to plan for a full British retreat to port cities on the English Channel for an immediate evacuation. The military governor of Paris, Joseph Simon Gallieni, wanted the Francoâ€“British units to counter-attack the Germans along the Marne River and halt the German advance. Entente reserves would restore the ranks and attack the German flanks. On 5 September, the counter-offensive by six French armies and the British Expeditionary Force (BEF) began. By 9 September, the success of the Francoâ€“British counteroffensive left the German 1st and 2nd Armies at risk of encirclement, and they were ordered to retreat to the Aisne River. The retreating armies were pursued by the French and British. The German armies ceased their retreat after 40 mi (65 km) on a line north of the Aisne River, where they dug in on the heights and fought the First Battle of the Aisne. The German retreat from 9 to 13 September marked the end of the attempt to defeat France by crushing the French armies with an invasion from the north through Belgium and in the south over the common border. Both sides commenced reciprocal operations to envelop the northern flank of their opponent, in what became known as the Race to the Sea which culminated in the First Battle of Ypres."
"50.1931","2.92861","10 April: 162, 11 April: 3,289 (1,166 PoW)","1917","First attack on Bullecourt","The First attack on Bullecourt (11 April 1917) was a military operation on the Western Front during the First World War. The 1st Anzac Corps of the British Fifth Army attacked in support of the Third Army, engaged in the Battle of Arras (9 April to 16 May 1917) further north. The Report of the Battles Nomenclature Committee (1921) called operations subsidiary to the main Battle of Arras the Flanking Operation to the Arras Offensive. To compensate for the lack of time and artillery, a company of twelve tanks would lead the attackers into the Hindenburg Line defences by crushing the barbed wire in front of the defences of the XIV Reserve Corps (Gruppe QuÃ©ant). The tanks were late and the attack of the 4th Australian Division was postponed but the 62nd (2nd West Riding) Division did not receive the message and patrols advanced into the Bullecourt defences, suffering 162 casualties before they returned to the British front line, in what became known as the Buckshee Battle. Next day the attack on Bullecourt went ahead, despite reservations, although several tanks broke down and others went off course. Both Australian brigades got into the German front position but were cut off and gradually overwhelmed, only a few Australians managing to break out. The Australians suffered 3,289 casualties, including 1,166 prisoners against 749 German casualties. The Australian division and corps commanders apologised to the survivors and their German equivalents received the Pour le MÃ©rite. The survivors expressed bitterness and a great distrust of the tanks, despite them starting a panic among some of the German defenders; Australians blamed the 62nd (2nd West Riding) Division for allegedly leaving them in the lurch. Australian distrust of tanks and of General Hubert Gough, the Fifth Army commander, lingered for much of the remainder of the war."
"50.5","2.75","British: 61,713, French: 48,230","1915","Third Battle of Artois","The Third Battle of Artois (25 September â€“ 4 November 1915, also the Loosâ€“Artois Offensive), was fought by the French Tenth Army against the German 6th Army on the Western Front of the First World War. The battle included the Battle of Loos by the British First Army. The offensive, meant to complement the Second Battle of Champagne, was the last attempt of 1915 by Joseph Joffre, the French commander-in-chief, to exploit an Allied numerical advantage over Germany. Simultaneous attacks were planned in Champagne-Ardenne to capture the railway at Attigny and in Artois to take the line through Douai to force a German withdrawal from the Noyon salient."
"49.3833","3.73333","127,000","1918","Third Battle of the Aisne","The Third Battle of the Aisne (French: 3e Bataille de l'Aisne) was a battle of the German spring offensive during World War I that focused on capturing the Chemin des Dames Ridge before the American Expeditionary Forces arrived completely in France. It was one of a series of offensives, known as the Kaiserschlacht, launched by the Germans in the spring and summer of 1918."
"50.4583","2.79417","71 (incomplete","1916","Loss of the Kink Salient","The Loss of the Kink Salient occurred during a local attack on 11 May 1916, by the 3rd Bavarian Division on the positions of the 15th (Scottish) Division. The attack took place at the west end of the Hohenzollern Redoubt near Loos, on the Western Front during the First World War. An unprecedented bombardment demolished the British front line, then specially trained German assault units rushed the survivors and captured the British front line and the second line of defence; British tunnellers were trapped in their galleries and taken prisoner. Hasty counter-attacks by the British were repulsed amidst the darkness, smoke and dust, which left British artillery observers unable to see the front line. The British guns continued to fire on the German front line long after the German raiders had crossed no man's land but an organised counter-attack at 9:30 p.m. was conducted with artillery support. The counter-attack made progress at Hussar Horn in the early hours of 12 May but was abandoned. A final attempt to recapture the lost ground on 14 May was defeated and the British consolidated a new line further back, on ground less exposed than the Kink."
"50.0167","2.68333","623,907","1916","Battle of the Somme","This is the order of battle for the Battle of the Somme. The Battle of the Somme was an offensive fought on the Western Front during World War I from 1 July to 18 November 1916 as one of the greatest engagements of the war. It was fought between French, British and Dominion forces and the German Empire in the Somme River valley and vicinity in northern France."
"50.3733","2.81139","22â€“25 May: 1,344","1916","\)\, \The German Attack on Vimy Ridge, 21 May 1916 (\","The German attack on Vimy Ridge (Unternehmen Schleswig-Holstein/Operation Schleswig-Holstein) was a local German attack on Vimy Ridge. The attack took place on 21 May 1916 on the Western Front during the First World War. At the Third Battle of Artois (25 September â€“ 4 November 1915) the French Tenth Army captured positions on the western slope of Vimy Ridge and the German 6th Army was forced back to positions on the steeper eastern slope. Both sides resorted to a continuous underground offensive. The Tenth Army was transferred south in March 1916, during the Battle of Verdun (21 February â€“ 18 December 1916) and the British First Army and Third Army on either flank extended their lines to take over Vimy Ridge. Unternehmen Schleswig-Holstein was intended to capture British positions, from which the French mining offensive had been continued, to gain more defensive depth and to forestall mine attacks on the German positions. The British divisions were still organising their defences on the ridge, having recently relieved the French when the German attack began. The attack was a success and raised concerns that it was a prelude to a more ambitious attempt to capture Arras. Plans were made for a British counter-attack but it was cancelled, to avoid a diversion of effort from the forthcoming offensive on the Somme, in favour of the Attack on the Gommecourt Salient; plans laid in the meantime formed the basis for the attack of the Canadian Corps in April 1917."
"50.4667","4.86667","300 killed, 600 wounded or missing","1914","Siege of Namur","The siege of Namur (French: SiÃ¨ge de Namur) was a battle between Belgian and German forces around the fortified city of Namur during the First World War. Namur was defended by a ring of modern fortresses, known as the Fortified Position of Namur and guarded by the 4th Division of the Belgian Army. The purpose of the fortified Belgian cities was to delay an invasion force until troops from the states guaranteeing Belgian independence came to their aid. The French Fifth Army planned to counter-attack while the Germans were besieging Namur. The German 2nd Army arrived in force on 20 August 1914 and used the experience gained from the Battle of LiÃ¨ge (4â€“16 August). The Germans did not attempt a coup de main but waited until the next day and bombarded the forts using super-heavy siege artillery and four batteries on loan from Austria-Hungary. The forts were destroyed by the bombardment, some being demolished by conventional heavy artillery rather than the siege guns, due to flaws in the concrete protection encasing the forts. In contrast to LiÃ¨ge, the Germans reduced the forts while suffering very few casualties. The defeat of the Fifth Army at the Battle of Charleroi on 21 August prevented the French from advancing further and only one regiment reached Namur as reinforcement. As it became clear that additional relief forces would not arrive, on 23 August survivors of the Belgian 4th Division withdrew southwards to join the Fifth Army near Saint-GÃ©rard. The last of the Namur forts surrendered on 25 August. The 4th Division troops eventually joined the Belgian field army at Antwerp during its siege."
"50.501","2.775","3,643","1915","Action of the Hohenzollern Redoubt","The actions of the Hohenzollern Redoubt took place on the Western Front in World War I from 13 to 19 October 1915, at the Hohenzollern Redoubt (Hohenzollernwerk) near Auchy-les-Mines in France. In the aftermath of the Battle of Loos (25 September â€“ 8 October 1915), the 9th (Scottish) Division captured the strongpoint and then lost it to a German counter-attack. The British attack on 13 October failed and resulted in 3,643 casualties, mostly in the first few minutes. In the History of the Great War, James Edmonds wrote that The fighting [from 13 to 14 October] had not improved the general situation in any way and had brought nothing but useless slaughter of infantry."
"50.7833","2.86667","16th (Irish) Division: 1,183 (6/7â€“9 June), 36th (Ulster) Division:","1917","Capture of Wytschaete","The Capture of Wytschaete was a tactical incident in the Battle of Messines (7â€“14 June 1917) on the Western Front during the First World War. On 7 June, the ridge was attacked by the British Second Army; the 36th (Ulster) Division and the 16th (Irish) Division of IX Corps captured the fortified village of Wytschaete on the plateau of Messines Ridge, which had been held by the German 4th Army since the First Battle of Ypres (19 October â€“ 22 November 1914). In April 1917, the senior German commanders in Flanders were willing to contemplate a retirement from the Messines salient (Wytschaetebogen) but the local Gruppe (corps) and divisional commanders objected. The convex slope of the eastern side of the ridge would obstruct artillery observation and the proximity of the Ypresâ€“Comines Canal and the river Lys would hamper the assembly of reserves. The Germans had spent two years fortifying the defences and the local commanders had been assured that British mining attempts had been defeated. The British attack at Messines was set for 7 June and the plan included the detonation of deep mines that had been laid under the German front position since 1915. IX Corps was due to attack the apex of the German salient and advance 3,000 yd (1.7 mi; 2.7 km), to capture the fortified village of Wytschaete and the far side of the plateau. The divisional boundary of the 36th (Ulster) Division and the 16th (Irish) Division ran through the village and battalions of both divisions overran the remaining defenders and captured the village by 8:00 a.m. The German 2nd Division occupied the Wytschaete sector and its infantry was devastated by the seven mine explosions along its part of the front position. The defenders in the village had also suffered severely in heavy artillery and gas bombardments and were not able to resist a British tank and the Irish infantry who overran the village, although at considerable cost to the 16th (Irish) Division. The Gruppe Wytschaete commander, General der Kavallerie (Lieutenant-General) Maximilian von Laffert was sacked after the battle; writing after the war, Generalleutnant Hermann von Kuhl wrote that had Crown Prince Rupprecht overruled the local commanders on 30 April, the Germans would have avoided one of the worst tragedies of the war."
"50.9167","2.91667","16â€“28 August: 36,190","1917","Battle of Langemarck","The Battle of Langemarck (16â€“18 August 1917) was the second Anglo-French general attack of the Third Battle of Ypres, during the First World War. The battle took place near Ypres in Belgian Flanders, on the Western Front against the German 4th Army. The French First Army had a big success on the northern flank from Bixschoote to Drie Grachten (Three Canals) and the British gained a substantial amount of ground northwards from Langemark to the boundary with the French. The attack on the Gheluvelt Plateau on the right (southern) flank captured a considerable amount of ground but failed to reach its objectives. German counter-attacks recaptured most of the lost territory during the afternoon. The weather prevented much of the British programme of air co-operation with the infantry, which made it easier for German reserves to assemble on the battlefield. An unusually large amount of rain in August, poor drainage and lack of evaporation turned the ground into a morass, which was worse for the British and French, who occupied lower-lying ground and attacked areas which had been frequently and severely bombarded. Mud and flooded shell holes severely reduced the mobility of the infantry and poor visibility hampered artillery observers and artillery-observation aircraft. Rainstorms and the costly German defensive success during the rest of August, led the British to stop the offensive for three weeks. In early September, the sun came out and with the return of a breeze, dried much of the ground. The British rebuilt roads and tracks to the front line, transferred more artillery and fresh divisions from the armies further south and revised further their tactics. The main offensive effort was shifted southwards and led to success on the Gheluvelt Plateau on 20, 26 September and 4 October, before the rains returned."
"50.9167","2.91667","31 July: 1,300 (180 killed), British: (31 July â€“ 3 August): 31,820, French 26â€“30 July: 500","1917","Battle of Pilckem Ridge","The Battle of Pilckem Ridge (31 July â€“ 2 August 1917) was the opening attack of the Third Battle of Ypres in the First World War. The British Fifth Army, supported by the Second Army on the southern flank and the French 1reArmÃ©e (First Army) on the northern flank, attacked the German 4th Army, which defended the Western Front from Lille northwards to the Ypres Salient in Belgium and on to the North Sea coast. On 31 July, the Anglo-French armies captured Pilckem (Flemish: Pilkem) Ridge and areas on either side, the French attack being a great success. After several weeks of changeable weather, heavy rain fell during the afternoon of 31 July. In the XIX Corps area in the centre and on the right of XVIII Corps, three reserve brigades advanced from the black line to the main objective (green line) and pressed on towards the red line, the furthest that exploitation on local initiative was allowed for in the plan. The weather changed and rain began to fall, cutting off the advanced British troops from view, just as German regiments from specialist counter-attack Eingreif divisions advanced over Passchendaele Ridge. To avoid being rolled up, the reserve brigades retreated through the green line to the black line, which the British artillery-observers could still see; the German infantry were prevented from advancing further by massed artillery and small-arms fire. A substantial amount of ground had been captured by the British and French, except on the Gheluvelt Plateau on the right flank, where only the blue line (first objective) and part of the black line (second objective) were captured. A large number of casualties were inflicted on the German defenders during the attack and 5,626 prisoners were taken; the German Eingreif divisions recaptured some ground from the Ypresâ€“Roulers railway northwards to St Julien, forcing the British back to the black line. For the next few days, both sides made local attacks to improve their positions, much hampered by the wet weather. The rains had a serious effect on operations in August, causing more problems for the British and French, who were advancing into the area devastated by artillery fire and partly flooded by the unseasonable rain. A local British attack on the Gheluvelt Plateau on 2 August was postponed several times because of the weather until 10 August and the second big general attack, due on 4 August, did not begin until 16 August. The green line objectives on the Plateau were not captured until the Battle of the Menin Road Ridge on 20 September, after the principal role in the offensive was transferred to the Second Army and three weeks' sunshine and fresh breezes dried much of the ground. The Third Battle of Ypres became controversial while it was being fought, with disputes about the predictability of the August deluges and for its mixed results, which in much of the writing in English is blamed on apparent misunderstandings between Gough and Haig and on faulty planning, rather than on the resilience of the 4th Army."
"50.922","2.963","9 October: Second Army:, Fifth Army: ~4,500, I Anzac Corps: 1,253, II Anzac Corps: ~5,700","1917","Battle of Poelcappelle","The Battle of Poelcappelle was fought in Flanders, Belgium, on 9 October 1917 by the British Second Army and Fifth Army against the German 4th Army, during the First World War. The battle marked the end of the string of highly successful British attacks in late September and early October, during the Third Battle of Ypres. Only the supporting attack in the north achieved a substantial advance. On the main front, the German defences withstood the limited amount of artillery fire achieved by the British after the attack of 4 October. The ground along the main ridges had been severely damaged by shelling and rapidly deteriorated in the rains, which began again on 3 October, turning some areas back into swamps. Dreadful ground conditions had more effect on the British, who needed to move large amounts of artillery and ammunition to support the next attack. The battle was a defensive success for the 4th Army, although costly to both sides. The weather and ground conditions put severe strain on all the infantry involved and led to many wounded being stranded on the battlefield. Early, misleading information and delays in communication led Plumer and Haig to plan the attack of 12 October (the First Battle of Passchendaele) under the impression that a substantial advance had taken place at Passchendaele ridge when most of the captured ground had been lost to German counter-attacks."
"50.8519","2.98528","Australian: 5,770, British: 15,375","1917","Battle of Polygon Wood","The Battle of Polygon Wood took place from 26 September to 3 October 1917, during the second phase of the Third Battle of Ypres in the First World War. The battle was fought near Ypres in Belgium, in the area from the Menin road to Polygon Wood and thence north, to the area beyond St Julien. Much of the woodland had been destroyed by the huge quantity of shellfire from both sides since 16 July and the area had changed hands several times. General Herbert Plumer continued the series of British general attacks with limited objectives. The attacks were led by lines of skirmishers, followed by small infantry columns organised in depth (a formation which had been adopted by the Fifth Army in August) with a vastly increased amount of artillery support, the infantry advancing behind five layers of creeping barrage on the Second Army front. The advance was planned to cover 1,000â€“1,500 yd (910â€“1,370 m) and stop on reverse slopes, which were easier to defend, enclosing ground which gave observation of German reinforcement routes and counter-attack assembly areas. Preparations were then made swiftly to defeat German counter-attacks, by mopping-up and consolidating the captured ground with defences in depth. The attack inflicted a severe blow on the German 4th Army, causing many losses, capturing a significant portion of Flandern I Stellung, the fourth German defensive position, which threatened the German hold on Broodseinde ridge. The drier weather continued to benefit the British attackers by solidifying the ground and raising mist which obscured British infantry attacks made around dawn. The mist cleared during the morning and revealed German Eingreif (counter-attack) formations to air and ground observation, well in advance of their arrival on the battlefield. German methodical counter-attacks (Gegenangriffe) from 27 September â€“ 3 October failed and German defensive arrangements were changed hastily after the battle to try to counter British offensive superiority."
"50.9003","3.01667","20,255","1917","Battle of the Menin Road Ridge","The Battle of the Menin Road Ridge, sometimes called Battle of the Menin Road, was the third British general attack of the Third Battle of Ypres in the First World War. The battle took place from 20 to 25 September 1917, in the Ypres Salient in Belgium on the Western Front. During the pause in British and French general attacks from late August to 20 September, the British changed some infantry tactics, adopting the leap-frog method of advance. Waves of infantry stopped once they reached their objective and consolidated the ground, while supporting waves passed through the objective to attack the next one and the earlier waves became the tactical reserve. General adoption of the method was made possible when more artillery was brought into the salient, by increasing the number of aircraft involved in close air support and by the Royal Flying Corps giving the tasks of air defence, contact-patrol, counter-attack patrol, artillery observation and ground-attack to particular aircraft. In early September, optimism increased among German commanders that the Flanders offensive had been defeated and several divisions and air units were transferred elsewhere. Drier weather and extensive road repairs made it much easier for the British to move vast amounts of supplies forward from the original front line. Visibility increased except for frequent ground fog around dawn, which helped conceal British infantry during the attack, before clearing to expose German preparations for counter-attacks to British observation and attack. The British infantry succeeded in capturing most of their objectives and then holding them against German counter-attacks, inflicting many casualties on the German defenders and Eingreifdivisionen, sent to reinforce them, by massed artillery and small-arms fire. German defences on the Gheluvelt Plateau, which had been retained or quickly recaptured in July and August were lost and the British began a run of success which lasted into early October."
"50.9003","3.02111","15,654 Canadian, other","1917","Second Battle of Passchendaele","The Second Battle of Passchendaele was the culminating attack during the Third Battle of Ypres of the First World War. The battle took place in the Ypres Salient area of the Western Front, in and around the Belgian village of Passchendaele, between 26 October and 10 November 1917. The Canadian Corps relieved the exhausted II Anzac Corps, continuing the advance started with the First Battle of Passchendaele and ultimately capturing the village. Beyond gaining favourable observation positions, the battle was intended to gain drier winter positions on higher ground. The assault position was directly south of the boundary between the British Fifth and Second Armies. The Canadian Corps was to attack with support of formations from the British Fifth Army to the north and the I Anzac Corps and X Corps to the south. The offensive was executed in a series of attacks with limited objectives, delivered at intervals of three or more days. The dates of the phases were tentatively given as 26 October, 30 October and 6 November with a final smaller action on 10 November. To permit time for divisional reliefs, there was a seven-day pause planned between the second and third stages, during which the Second Army took over the XVIII Corps area, north of the Canadian Corps, from the Fifth Army with the II Corps on 2 November, to assure unity of command over the central part of the attack front. The attacks captured the German-held high ground along the Passchendaeleâ€“Westrozebeke ridge but the campaign ended just short of Westrozebeke. The victory of the Austro-German forces against the Italian Army at the Battle of Caporetto and the forthcoming Battle of Cambrai forced the British into a parallel diversion of resources from the Ypres Salient. II Corps asked for a delay until 19 November to move artillery forward; five British divisions were transferred to Italy and four British divisions on the coast were sent to take over French positions south of the Somme. On 20 November, Haig ended the offensive, except for local attacks in December for better defensive positions."
"50.8519","2.89056","Australian: 6,423, New Zealand: 1,853, Total: 20,000","1917","Battle of Broodseinde","The Battle of Broodseinde was fought on 4 October 1917 near Ypres in Belgium, at the east end of the Gheluvelt plateau, by the British Second and Fifth armies against the German 4th Army. The battle was the most successful Allied attack of the Third Battle of Ypres. Using bite-and-hold tactics, with objectives limited to what could be held against German counter-attacks, the British devastated the German defence, which prompted a crisis among the German commanders and caused a severe loss of morale in the 4th Army. Preparations were made by the Germans for local withdrawals and planning began for a greater withdrawal, which would entail the abandonment by the Germans of the Belgian coast, one of the strategic aims of the Flanders offensive. After the period of unsettled but drier weather in September, heavy rain began again on 4 October and affected the remainder of the campaign, working more to the advantage of the German defenders, being pushed back on to far less damaged ground. The British had to move their artillery forward into the area devastated by shellfire and soaked by the autumn rains, restricting the routes on which guns and ammunition could be moved, presenting German artillery with easier targets. At the Battle of Poelcappelle on 9 October, after several more days of rain, the German defence achieved a costly success, holding the approaches to Passchendaele village, the most tactically vital ground on the battlefield."
"50.9167","2.91667","4,508 (excl. XVIII Corps","1917","Action of 22 August 1917","The action of 22 August 1917, took place during the First World War, in the Ypres Salient on the Western Front as part of the Third Battle of Ypres. The engagement was fought by the Fifth Army of the British Expeditionary Force and the German 4th Army. During the Battle of Langemarck (16â€“18 August), the British had advanced north of the village but had been defeated further south and failed to capture the Wilhelmstellung, the third German defensive position. At a conference with the Fifth Army corps commanders on 17 August, Gough arranged for local attacks to gain jumping-off positions for another general attack on 25 August. At the action of the Cockcroft on 19 August, XVIII Corps and the 1st Tank Brigade had captured five fortified farms and strongpoints for a fraction of the casualties of a conventional attack. The attack on 22 August was much bigger effort, which advanced the British front line up to 600 yd (550 m) in places, on a 2 mi (3.2 km) front but failed to reach the more distant objectives. On 24 August, a German Gegenangriff (methodical counter-attack) recaptured Inverness Copse on the Gheluvelt Plateau and the more ambitious British attack due on 25 August was cancelled. It began to rain again on 23 August and torrential rain fell on 26 August, flooding the battlefield again. Haig transferred responsibility for the offensive to General Herbert Plumer and the Second Army, to include the southern edge of the Gheluvelt Plateau in the offensive. As reinforcements were transferred from the armies further south, the Fifth Army continued with minor operations. On 27 August, the Springfield and Vancouver blockhouses were captured by tanks supported by infantry from the 48th (South Midland) Division but most attacks were costly failures. The quantity of casualties and the cold, wet and muddy conditions lowered morale among the infantry on both sides."
